user_id,date_of_birth,gender
1248,27/03/1973,other
1249,27/12/1951,male
1250,04/03/1991,male
1251,18/03/2005,other
1252,07/01/2001,other
1253,16/04/2005,other
1254,17/02/1987,male
1255,22/03/1976,female
1256,21/05/2006,other
1257,12/02/1969,male
1258,22/09/2000,male
1259,20/09/1978,female
1260,03/05/1986,male
1261,22/09/2003,other
1262,19/09/1969,female
1263,14/07/2012,female
1264,11/09/1968,female
1265,22/03/1971,female
1266,25/06/1990,male
1267,24/02/1972,female
1268,01/06/1987,other
1269,12/03/1990,other
1270,21/07/1971,female
1271,14/12/1985,female
1272,12/05/2000,male
1273,11/09/1995,other
1274,20/07/1989,female
1275,01/07/1979,other
1276,18/01/1998,male
1277,14/12/1998,male
1278,27/03/1972,male
1279,02/03/1973,other
1280,13/11/1962,other
1281,19/02/1979,female
1282,27/07/2007,other
1283,20/01/1990,male
1284,23/06/1977,male
1285,04/04/1986,male
1286,20/09/2006,male
1287,03/10/1967,female
1288,26/02/2005,other
1289,10/08/1993,female
1290,25/11/2011,other
1291,08/08/1974,male
1292,25/10/1989,female
1293,25/05/1990,male
1294,18/01/1998,male
1295,18/01/2001,male
1296,24/11/1984,female
1297,15/09/1957,other
1298,11/03/1989,female
1299,27/10/1988,other
1300,13/05/1945,other
1301,22/03/2001,female
1302,05/06/2004,male
1303,27/04/1965,female
1304,24/09/1985,female
1305,15/05/1978,male
1306,25/01/1992,female
1307,13/10/1970,male
1308,24/04/2012,male
1309,23/02/1996,male
1310,16/05/2001,female
1311,25/06/1978,other
1312,26/11/1985,male
1313,14/05/1985,female
1314,23/12/1985,other
1315,08/06/1991,male
1316,22/12/1984,male
1317,27/04/1989,male
1318,17/08/1996,other
1319,24/09/1972,other
1320,21/08/1956,other
1321,16/04/1993,male
1322,16/08/2011,female
1323,12/01/1961,male
1324,24/11/2001,male
1325,28/10/1980,other
1326,10/02/1986,other
1327,25/04/2009,other
1328,11/08/1980,male
1329,25/03/1987,female
1330,11/10/1993,female
1331,27/05/1982,other
1332,01/08/2006,other
1333,08/05/1965,other
1334,23/02/2002,female
1335,22/01/1946,other
1336,19/10/1983,male
1337,22/09/2006,male
1338,16/09/1979,male
1339,07/12/1994,male
1340,18/11/1985,male
1341,01/12/1986,female
1342,13/07/1994,other
1343,04/06/1990,male
1344,02/12/1971,other
1345,12/02/1998,female
1346,18/04/1976,female
1347,06/05/1996,female
1348,19/09/1981,other
1349,28/04/1983,female
1350,27/01/1963,other
1351,23/05/1946,other
1352,21/06/1981,male
1353,26/01/1998,male
1354,09/05/1977,female
1355,08/02/1975,other
1356,06/07/1976,male
1357,15/01/1991,other
1358,21/10/1989,other
1359,24/07/1988,female
1360,11/04/2006,male
1361,20/06/1968,other
1362,14/01/1969,other
1363,10/03/1980,male
1364,10/04/1978,male
1365,19/09/1991,female
1366,20/11/1960,other
1367,10/03/2011,other
1368,14/06/1959,other
1369,09/05/1980,male
1370,26/10/2003,other
1371,27/12/1953,male
1372,06/02/1974,other
1373,21/11/1966,other
1374,24/07/1993,male
1375,23/07/2007,other
1376,14/11/2002,other
1377,03/01/1987,male
1378,14/07/1997,female
1379,24/01/1948,male
1380,16/01/1998,other
1381,23/11/2002,male
1382,18/08/1972,male
1383,22/11/1973,other
1384,28/05/2002,female
1385,08/10/1980,female
1386,15/03/1954,other
1387,27/09/1996,male
1388,20/01/1969,other
1389,11/01/1972,other
1390,08/05/1950,male
1391,26/04/1984,male
1392,25/11/1982,female
1393,28/11/2012,male
1394,28/07/1960,other
1395,17/11/1977,male
1396,13/10/1996,male
1397,13/01/1979,male
1398,25/05/1970,female
1399,06/07/2003,male
1400,06/09/1986,other
1401,21/09/1969,other
1402,05/06/1998,female
1403,01/09/1969,male
1404,21/01/1985,other
1405,13/12/2010,female
1406,02/07/1981,other
1407,23/05/1966,male
1408,23/06/1960,other
1409,27/12/1956,other
1410,12/07/1968,male
1411,17/07/1981,other
1412,08/03/1976,male
1413,25/03/2003,female
1414,27/08/1993,male
1415,15/01/1989,female
1416,04/09/1985,female
1417,26/08/2005,female
1418,13/05/1981,other
1419,20/07/1982,female
1420,21/10/2004,other
1421,09/11/1981,male
1422,22/04/2009,female
1423,17/08/2000,male
1424,03/08/2001,other
1425,23/02/2008,other
1426,04/03/1976,female
1427,03/02/2002,female
1428,02/09/1953,female
1429,21/08/1986,male
1430,27/05/1979,other
1431,11/07/2001,female
1432,14/04/2000,male
1433,13/03/1974,male
1434,27/11/1999,male
1435,28/03/1999,other
1436,09/03/1990,other
1437,20/02/1991,other
1438,21/03/1973,other
1439,05/10/1982,male
1440,26/11/1983,male
1441,26/06/1974,female
1442,18/12/1971,male
1443,03/03/1981,other
1444,11/06/1984,female
1445,12/11/1989,female
1446,25/12/1975,other
1447,19/12/1947,other
1448,26/04/1974,male
1449,14/08/2007,male
1450,06/11/1972,male
1451,08/02/1998,male
1452,08/03/1969,female
1453,28/01/1982,male
1454,01/02/2002,other
1455,16/08/1990,other
1456,10/05/2007,other
1457,09/08/1996,male
1458,26/11/1993,other
1459,14/03/1991,other
1460,22/07/1983,male
1461,25/03/1986,other
1462,05/02/1978,other
1463,16/03/2011,male
1464,28/12/1976,male
1465,15/01/1999,female
1466,14/01/1999,other
1467,20/03/2010,male
1468,15/07/1977,male
1469,28/05/1991,female
1470,25/01/1996,other
1471,27/07/1990,male
1472,26/08/2011,male
1473,16/09/1967,male
1474,16/10/2000,male
1475,10/09/1955,male
1476,20/05/2006,other
1477,20/12/1973,other
1478,11/08/1982,other
1479,15/11/1998,male
1480,06/11/1984,male
1481,17/10/1964,male
1482,03/12/1989,male
1483,19/02/1977,male
1484,25/03/1995,other
1485,10/02/1997,male
1486,08/12/1953,other
1487,16/05/2003,other
1488,26/05/2003,female
1489,16/06/1986,female
1490,02/08/1983,female
1491,02/09/1997,male
1492,08/10/1987,male
1493,13/08/1998,other
1494,04/04/2003,other
1495,11/02/2011,male
1496,10/06/1985,female
1497,10/01/1987,female
1498,25/06/1988,other
1499,19/05/2004,other
1500,02/11/1976,female
1501,16/05/1989,female
1502,20/07/1950,male
1503,21/03/1959,male
1504,19/01/1990,female
1505,26/01/1993,female
1506,28/02/1995,other
1507,03/05/1987,other
1508,25/04/1994,male
1509,17/09/1995,female
1510,25/11/2010,other
1511,05/04/1981,female
1512,04/01/1988,male
1513,17/06/1999,other
1514,13/06/1961,male
1515,10/04/1972,other
1516,13/06/1990,female
1517,04/09/1994,other
1518,07/08/2009,other
1519,23/01/2005,female
1520,10/04/2000,male
1521,25/01/1995,female
1522,02/11/1978,female
1523,22/09/1968,male
1524,24/02/1970,male
1525,12/01/2011,female
1526,22/12/1984,female
1527,08/04/1985,male
1528,12/06/1981,female
1529,11/07/2004,male
1530,26/03/1995,female
1531,02/11/1975,female
1532,03/04/1999,other
1533,18/02/1982,other
1534,06/09/1957,male
1535,24/05/1988,other
1536,22/11/1987,other
1537,22/10/2010,male
1538,18/02/1988,female
1539,13/05/1982,male
1540,24/05/1998,female
1541,21/08/1997,female
1542,02/09/1973,other
1543,13/06/2004,male
1544,16/02/1992,male
1545,13/04/1993,female
1546,09/10/1992,female
1547,07/05/1988,female
1548,14/08/1982,other
1549,27/04/2001,male
1550,22/01/1996,male
1551,26/05/2004,other
1552,20/06/1994,male
1553,15/05/2001,male
1554,03/04/1982,male
1555,26/02/2007,male
1556,24/01/1969,other
1557,22/07/1985,male
1558,25/09/1977,female
1559,16/10/1990,female
1560,18/01/2010,other
1561,21/09/1977,female
1562,28/09/2000,female
1563,01/02/1979,other
1564,12/10/1975,other
1565,20/07/1996,other
1566,19/08/2004,male
1567,09/07/2003,other
1568,12/08/1995,other
1569,18/07/1979,male
1570,12/01/1989,male
1571,19/07/1991,female
1572,03/10/1964,other
1573,15/01/1970,other
1574,11/05/1966,female
1575,26/10/1972,other
1576,03/01/1982,male
1577,02/03/1975,other
1578,23/01/1967,female
1579,26/07/1999,other
1580,10/12/1981,other
1581,06/08/2006,female
1582,06/05/1986,other
1583,09/10/1994,other
1584,11/08/1956,other
1585,20/11/1975,male
1586,18/09/1975,other
1587,07/02/2000,male
1588,17/07/1969,other
1589,14/03/2003,female
1590,26/06/1963,other
1591,11/03/1984,female
1592,01/06/2012,female
1593,10/02/1961,female
1594,03/08/1987,other
1595,27/03/1992,male
1596,22/01/1988,other
1597,15/06/1996,male
1598,28/01/1958,male
1599,12/09/2001,male
1600,14/09/2004,other
1601,10/06/1971,female
1602,11/04/1953,male
1603,18/11/1997,male
1604,25/07/1985,female
1605,09/08/1997,male
1606,12/02/2004,male
1607,09/05/2004,male
1608,12/09/1993,other
1609,06/09/1996,other
1610,26/11/1976,male
1611,02/01/1979,female
1612,01/03/1967,female
1613,25/03/1989,male
1614,24/10/2007,male
1615,19/06/1988,male
1616,22/11/1962,male
1617,19/07/1987,other
1618,09/06/1964,male
1619,27/01/1992,other
1620,10/02/2000,male
1621,06/12/1983,male
1622,05/11/2010,female
1623,07/02/1976,other
1624,01/08/1969,female
1625,09/05/1992,male
1626,13/03/2007,male
1627,27/10/1994,male
1628,11/08/2007,female
1629,17/01/2001,female
1630,02/09/1975,male
1631,09/05/1987,female
1632,13/03/2000,female
1633,25/11/1999,male
1634,16/03/1958,female
1635,02/08/2006,other
1636,26/04/1969,male
1637,14/02/1984,female
1638,22/05/1995,male
1639,26/05/2002,other
1640,14/04/1959,female
1641,24/03/1995,other
1642,19/04/1987,female
1643,24/05/1993,female
1644,20/08/1966,male
1645,01/07/1976,male
1646,16/05/1972,male
1647,15/10/1996,female
1648,02/05/2009,other
1649,06/09/1982,female
1650,20/12/1970,male
1651,02/03/2001,other
1652,10/01/1977,female
1653,14/04/1998,female
1654,11/09/1995,male
1655,19/11/1987,female
1656,16/10/1979,female
1657,04/06/1976,female
1658,14/09/1976,other
1659,20/05/1996,female
1660,03/02/1961,male
1661,09/11/1956,male
1662,23/12/2006,male
1663,25/11/1983,female
1664,18/12/1993,other
1665,15/12/1995,female
1666,20/06/1979,male
1667,17/02/2002,female
1668,28/11/1989,female
1669,02/04/1998,other
1670,03/05/2006,female
1671,09/11/1968,other
1672,08/08/1996,female
1673,05/07/1999,other
1674,04/01/2007,male
1675,28/10/1976,female
1676,26/02/1958,other
1677,03/04/2012,other
1678,10/09/1993,other
1679,17/11/1979,male
1680,18/12/2003,other
1681,12/06/1991,male
1682,08/05/2012,female
1683,23/05/2000,male
1684,28/04/1981,male
1685,01/11/1989,female
1686,25/11/2002,other
1687,03/05/2006,male
1688,20/11/1970,male
1689,20/02/2003,male
1690,02/01/1985,female
1691,16/03/2001,female
1692,12/05/1969,female
1693,26/06/1989,male
1694,27/05/1989,male
1695,12/11/1984,female
1696,09/08/2004,male
1697,12/10/1988,male
1698,25/10/1995,female
1699,12/07/1989,other
1700,02/11/1992,other
1701,01/08/1995,other
1702,17/06/1987,male
1703,12/01/1972,female
1704,12/08/1963,other
1705,13/04/1971,male
1706,10/05/1997,other
1707,17/01/1980,female
1708,10/09/1999,female
1709,05/07/2010,female
1710,01/03/1954,other
1711,02/04/1994,male
1712,27/11/1954,female
1713,06/10/1964,female
1714,26/02/1997,other
1715,19/12/2002,female
1716,04/06/1963,female
1717,09/06/1978,female
1718,01/10/1957,other
1719,03/11/1995,male
1720,01/08/1961,male
1721,25/03/1972,other
1722,22/08/2009,male
1723,26/06/1998,other
1724,12/12/2012,other
1725,06/06/1990,male
1726,08/12/1995,female
1727,22/02/2009,male
1728,15/04/1961,other
1729,18/12/2004,other
1730,19/01/2005,other
1731,21/02/1979,male
1732,26/08/1987,male
1733,13/12/1987,male
1734,02/04/1959,other
1735,28/02/1973,other
1736,24/02/1986,other
1737,03/02/1988,female
1738,22/01/1998,male
1739,06/03/2000,female
1740,07/11/1997,male
1741,16/10/1993,male
1742,16/03/1998,other
1743,25/12/1972,male
1744,15/12/1991,other
1745,17/12/1988,female
1746,10/05/1996,female
1747,20/12/2007,male
1748,25/09/1989,male
1749,15/08/2004,other
1750,07/12/2004,other
1751,27/10/1975,female
1752,09/08/2008,other
1753,12/02/2008,male
1754,23/05/2006,other
1755,21/02/1991,female
1756,22/02/1994,male
1757,28/10/1987,other
1758,23/03/1975,male
1759,06/03/1997,female
1760,07/03/1994,male
1761,13/10/1962,male
1762,04/07/1992,male
1763,04/10/1986,female
1764,12/12/1987,male
1765,08/08/1989,other
1766,27/09/1984,male
1767,12/10/1998,female
1768,22/03/1998,female
1769,08/07/2011,other
1770,08/10/1942,other
1771,23/12/2002,female
1772,16/04/1975,female
1773,26/09/1997,other
1774,09/12/1991,other
1775,05/11/1958,female
1776,14/11/2007,female
1777,21/08/1997,other
1778,14/03/1998,male
1779,11/01/1998,other
1780,16/03/1949,other
1781,28/07/1999,male
1782,04/06/2006,male
1783,10/11/1969,other
1784,09/07/1942,female
1785,17/05/1959,other
1786,11/07/1970,female
1787,10/12/1959,male
1788,09/03/1994,female
1789,22/06/1961,other
1790,10/10/1975,other
1791,02/11/2006,female
1792,16/07/1973,male
1793,18/05/2010,male
1794,02/09/1983,other
1795,05/04/1969,other
1796,16/07/2000,other
1797,03/02/2010,male
1798,25/06/1986,other
1799,09/03/1989,other
1800,02/06/1991,male
1801,01/05/1996,female
1802,28/05/2002,other
1803,06/04/1986,other
1804,15/12/2008,male
1805,21/02/1983,other
1806,03/04/1977,other
1807,27/11/1960,other
1808,26/10/1968,other
1809,23/12/1973,female
1810,16/04/1963,male
1811,23/03/1987,female
1812,13/09/1984,male
1813,02/02/2001,female
1814,24/03/1974,male
1815,11/03/2004,male
1816,27/08/1971,male
1817,27/02/1990,other
1818,17/12/1953,other
1819,06/02/1993,female
1820,16/03/1986,female
1821,18/05/2007,female
1822,08/12/1981,other
1823,19/09/1998,male
1824,13/07/1998,other
1825,25/12/2011,male
1826,27/07/1988,female
1827,05/02/2001,other
1828,20/04/1984,other
1829,12/06/1995,female
1830,19/06/1976,female
1831,05/08/2004,male
1832,23/06/1992,male
1833,16/01/1997,female
1834,14/11/1981,male
1835,26/10/1967,female
1836,15/05/2012,male
1837,06/04/1994,male
1838,12/03/1949,other
1839,20/03/1976,other
1840,11/09/1983,female
1841,04/12/2012,other
1842,16/06/1987,other
1843,01/12/1971,other
1844,24/07/1949,female
1845,27/03/1998,female
1846,06/08/2011,female
1847,14/06/1960,male
1848,23/03/1975,female
1849,06/06/1989,other
1850,13/04/1994,other
1851,26/11/1961,female
1852,19/12/1996,male
1853,01/10/1994,female
1854,06/10/1999,male
1855,25/10/2009,female
1856,03/08/1960,female
1857,05/07/2012,male
1858,03/10/1984,female
1859,13/07/1962,female
1860,03/11/2006,male
1861,14/05/1948,male
1862,25/10/1999,female
1863,05/03/2001,other
1864,23/09/1970,female
1865,25/03/1999,female
1866,20/04/1965,female
1867,23/04/1981,male
1868,07/02/1954,other
1869,02/09/1982,male
1870,13/02/1988,other
1871,26/09/1977,female
1872,19/04/1985,other
1873,28/01/1953,male
1874,24/09/1996,other
1875,03/01/1991,other
1876,11/01/1986,male
1877,24/08/1944,female
1878,15/05/2009,other
1879,18/07/1975,other
1880,08/03/1990,female
1881,11/10/1995,female
1882,04/09/1974,female
1883,20/09/1975,female
1884,02/10/1986,female
1885,15/12/1971,other
1886,05/09/2000,female
1887,03/05/1963,female
1888,03/06/1993,female
1889,24/03/1989,female
1890,04/09/1977,male
1891,01/04/1987,female
1892,23/02/1982,female
1893,21/09/1964,female
1894,10/10/1999,female
1895,05/04/1980,male
1896,25/01/1981,female
1897,24/10/2003,other
1898,18/04/2004,female
1899,24/12/1955,female
1900,22/07/1956,other
1901,25/04/1978,female
1902,19/05/1980,female
1903,04/06/1980,female
1904,18/05/1987,other
1905,19/06/1963,male
1906,22/05/1992,female
1907,28/10/2000,other
1908,23/02/2004,other
1909,20/04/1983,female
1910,07/02/1963,male
1911,04/12/2005,other
1912,19/09/1996,other
1913,21/10/1985,male
1914,16/12/1998,other
1915,28/03/2005,male
1916,05/01/1987,male
1917,11/10/1977,female
1918,14/08/1993,male
1919,28/11/2001,other
1920,15/01/1984,male
1921,03/09/1967,male
1922,05/11/1971,male
1923,15/08/1983,other
1924,23/03/2005,other
1925,03/03/1984,other
1926,04/12/1991,other
1927,22/01/1998,other
1928,21/08/2007,female
1929,09/11/1994,other
1930,14/07/1995,other
1931,14/11/1991,female
1932,17/07/1993,female
1933,23/08/1958,other
1934,15/08/1990,male
1935,22/10/2010,other
1936,06/03/1983,other
1937,21/02/1967,female
1938,10/05/1974,female
1939,08/07/1979,other
1940,26/04/1999,other
1941,07/05/1974,other
1942,13/08/1973,female
1943,15/05/2000,female
1944,25/07/1984,male
1945,16/07/1979,female
1946,16/09/1997,male
1947,11/05/2002,female
1948,17/06/1994,male
1949,28/09/1969,other
1950,01/10/1963,other
1951,21/03/1996,male
1952,15/05/1992,male
1953,18/07/1983,male
1954,20/09/1992,male
1955,07/09/1992,other
1956,18/04/1983,other
1957,06/06/1973,other
1958,03/04/1987,female
1959,20/01/2012,male
1960,08/02/1973,male
1961,04/01/1963,male
1962,05/05/1961,male
1963,09/08/2012,other
1964,17/01/1980,male
1965,22/02/1962,other
1966,13/09/1989,female
1967,02/11/1986,male
1968,28/11/1982,female
1969,24/12/1970,female
1970,03/10/2006,male
1971,21/05/1951,male
1972,09/01/2011,other
1973,26/12/1964,female
1974,25/06/1948,other
1975,05/12/2004,female
1976,22/06/1967,female
1977,23/08/1976,male
1978,01/05/2007,male
1979,04/01/2009,female
1980,01/11/1992,male
1981,21/06/1996,female
1982,10/06/1998,female
1983,25/01/2001,other
1984,20/02/1998,other
1985,12/06/1993,female
1986,12/02/1982,female
1987,05/11/2000,other
1988,22/09/2009,other
1989,07/05/1999,female
1990,05/03/1998,male
1991,12/05/2005,female
1992,14/04/2011,female
1993,04/01/1960,other
1994,16/03/1975,female
1995,19/02/1971,female
1996,09/12/1961,other
1997,14/05/1974,other
1998,15/07/2006,other
1999,19/01/1989,female
2000,03/03/1991,other
2001,27/06/1981,male
2002,04/06/1993,male
2003,04/01/1995,male
2004,10/02/2008,female
2005,05/09/1988,female
2006,21/11/1965,male
